timestep_time,vehicle_angle,vehicle_id,vehicle_lane,vehicle_pos,vehicle_slope,vehicle_speed,vehicle_type,vehicle_x,vehicle_y
84.66,307.05,veh8,241179293#3_0,95.04,0.00,6.20,veh_passenger,872.49,734.74
84.67,51.20,veh12,217102121_0,11.67,0.00,11.82,veh_passenger,1119.69,647.43
84.67,302.11,veh13,241179293#3_0,67.02,0.00,11.14,veh_passenger,894.97,718.03
84.67,307.05,veh8,241179293#3_0,95.11,0.00,6.18,veh_passenger,872.44,734.78
84.68,51.20,veh12,217102121_0,11.79,0.00,11.83,veh_passenger,1119.78,647.50
84.68,302.11,veh13,241179293#3_0,67.14,0.00,11.11,veh_passenger,894.88,718.09
84.68,307.05,veh8,241179293#3_0,95.17,0.00,6.14,veh_passenger,872.39,734.82
84.69,51.20,veh12,217102121_0,11.91,0.00,11.85,veh_passenger,1119.87,647.57
84.69,302.11,veh13,241179293#3_0,67.25,0.00,11.08,veh_passenger,894.78,718.15
84.69,307.05,veh8,241179293#3_0,95.23,0.00,6.13,veh_passenger,872.34,734.86
84.70,51.20,veh12,217102121_0,12.03,0.00,11.87,veh_passenger,1119.96,647.65
84.70,302.11,veh13,241179293#3_0,67.36,0.00,11.06,veh_passenger,894.69,718.21
84.70,307.05,veh8,241179293#3_0,95.29,0.00,6.10,veh_passenger,872.29,734.89
84.71,51.20,veh12,217102121_0,12.15,0.00,11.89,veh_passenger,1120.06,647.72
84.71,302.11,veh13,241179293#3_0,67.47,0.00,11.04,veh_passenger,894.60,718.27
84.71,307.05,veh8,241179293#3_0,95.35,0.00,6.07,veh_passenger,872.24,734.93
84.72,51.20,veh12,217102121_0,12.27,0.00,11.90,veh_passenger,1120.15,647.80
84.72,302.11,veh13,241179293#3_0,67.58,0.00,11.01,veh_passenger,894.50,718.33
84.72,307.05,veh8,241179293#3_0,95.41,0.00,6.04,veh_passenger,872.20,734.96
84.73,51.20,veh12,217102121_0,12.39,0.00,11.93,veh_passenger,1120.24,647.87
84.73,302.11,veh13,241179293#3_0,67.69,0.00,10.98,veh_passenger,894.41,718.39
84.73,307.05,veh8,241179293#3_0,95.47,0.00,6.01,veh_passenger,872.15,735.00
84.74,51.20,veh12,217102121_0,12.51,0.00,11.95,veh_passenger,1120.34,647.95
84.74,302.11,veh13,241179293#3_0,67.80,0.00,10.96,veh_passenger,894.32,718.44
84.74,307.05,veh8,241179293#3_0,95.53,0.00,6.00,veh_passenger,872.10,735.04
84.75,51.20,veh12,217102121_0,12.63,0.00,11.96,veh_passenger,1120.43,648.02
84.75,302.11,veh13,241179293#3_0,67.91,0.00,10.94,veh_passenger,894.23,718.50
84.75,307.05,veh8,241179293#3_0,95.59,0.00,5.97,veh_passenger,872.05,735.07
84.76,51.20,veh12,217102121_0,12.75,0.00,11.99,veh_passenger,1120.52,648.10
84.76,302.11,veh13,241179293#3_0,68.02,0.00,10.91,veh_passenger,894.13,718.56
84.76,307.05,veh8,241179293#3_0,95.65,0.00,5.94,veh_passenger,872.01,735.11
84.77,51.20,veh12,217102121_0,12.87,0.00,12.01,veh_passenger,1120.62,648.17
84.77,302.11,veh13,241179293#3_0,68.12,0.00,10.88,veh_passenger,894.04,718.62
84.77,307.05,veh8,241179293#3_0,95.71,0.00,5.92,veh_passenger,871.96,735.14
84.78,51.20,veh12,217102121_0,12.99,0.00,12.03,veh_passenger,1120.71,648.25
84.78,302.11,veh13,241179293#3_0,68.23,0.00,10.86,veh_passenger,893.95,718.68
84.78,307.05,veh8,241179293#3_0,95.77,0.00,5.89,veh_passenger,871.91,735.18
84.79,51.20,veh12,217102121_0,13.11,0.00,12.06,veh_passenger,1120.80,648.32
84.79,302.11,veh13,241179293#3_0,68.34,0.00,10.84,veh_passenger,893.86,718.73
84.79,307.05,veh8,241179293#3_0,95.83,0.00,5.86,veh_passenger,871.86,735.22
84.80,51.20,veh12,217102121_0,13.23,0.00,12.08,veh_passenger,1120.90,648.40
84.80,302.11,veh13,241179293#3_0,68.45,0.00,10.81,veh_passenger,893.77,718.79
84.80,307.05,veh8,241179293#3_0,95.89,0.00,5.84,veh_passenger,871.82,735.25
84.81,51.20,veh12,217102121_0,13.35,0.00,12.10,veh_passenger,1120.99,648.48
84.81,302.11,veh13,241179293#3_0,68.56,0.00,10.80,veh_passenger,893.67,718.85
84.81,307.05,veh8,241179293#3_0,95.94,0.00,5.81,veh_passenger,871.77,735.29
84.82,51.20,veh12,217102121_0,13.47,0.00,12.12,veh_passenger,1121.09,648.55
84.82,302.11,veh13,241179293#3_0,68.67,0.00,10.77,veh_passenger,893.58,718.91
84.82,307.05,veh8,241179293#3_0,96.00,0.00,5.79,veh_passenger,871.73,735.32
84.83,51.20,veh12,217102121_0,13.59,0.00,12.13,veh_passenger,1121.18,648.63
84.83,302.11,veh13,241179293#3_0,68.77,0.00,10.74,veh_passenger,893.49,718.96
84.83,307.05,veh8,241179293#3_0,96.06,0.00,5.76,veh_passenger,871.68,735.36
84.84,51.20,veh12,217102121_0,13.71,0.00,12.15,veh_passenger,1121.28,648.70
84.84,302.11,veh13,241179293#3_0,68.88,0.00,10.71,veh_passenger,893.40,719.02
84.84,307.05,veh8,241179293#3_0,96.12,0.00,5.74,veh_passenger,871.63,735.39
84.85,51.20,veh12,217102121_0,13.83,0.00,12.17,veh_passenger,1121.37,648.78
84.85,302.11,veh13,241179293#3_0,68.99,0.00,10.70,veh_passenger,893.31,719.08
84.85,307.05,veh8,241179293#3_0,96.17,0.00,5.72,veh_passenger,871.59,735.42
84.86,51.20,veh12,217102121_0,13.96,0.00,12.18,veh_passenger,1121.47,648.86
84.86,302.11,veh13,241179293#3_0,69.09,0.00,10.67,veh_passenger,893.22,719.13
84.86,307.05,veh8,241179293#3_0,96.23,0.00,5.69,veh_passenger,871.54,735.46
84.87,51.20,veh12,217102121_0,14.08,0.00,12.20,veh_passenger,1121.56,648.93
84.87,302.11,veh13,241179293#3_0,69.20,0.00,10.64,veh_passenger,893.13,719.19
84.87,307.05,veh8,241179293#3_0,96.29,0.00,5.67,veh_passenger,871.50,735.49
84.88,51.20,veh12,217102121_0,14.20,0.00,12.22,veh_passenger,1121.66,649.01
84.88,302.11,veh13,241179293#3_0,69.31,0.00,10.63,veh_passenger,893.04,719.25
84.88,307.05,veh8,241179293#3_0,96.34,0.00,5.63,veh_passenger,871.45,735.53
84.89,51.20,veh12,217102121_0,14.32,0.00,12.24,veh_passenger,1121.75,649.09
84.89,302.11,veh13,241179293#3_0,69.41,0.00,10.59,veh_passenger,892.95,719.30
84.89,307.05,veh8,241179293#3_0,96.40,0.00,5.61,veh_passenger,871.41,735.56
84.90,51.20,veh12,217102121_0,14.44,0.00,12.26,veh_passenger,1121.85,649.16
84.90,302.15,veh13,241179293#3_0,69.52,0.00,10.57,veh_passenger,892.86,719.36
84.90,307.05,veh8,241179293#3_0,96.46,0.00,5.59,veh_passenger,871.36,735.59
84.91,51.20,veh12,217102121_0,14.57,0.00,12.27,veh_passenger,1121.94,649.24
84.91,302.25,veh13,241179293#3_0,69.62,0.00,10.55,veh_passenger,892.78,719.42
84.91,307.05,veh8,241179293#3_0,96.51,0.00,5.56,veh_passenger,871.32,735.63
84.92,51.20,veh12,217102121_0,14.69,0.00,12.29,veh_passenger,1122.04,649.32
84.92,302.35,veh13,241179293#3_0,69.73,0.00,10.52,veh_passenger,892.69,719.49
84.92,307.05,veh8,241179293#3_0,96.57,0.00,5.53,veh_passenger,871.27,735.66
84.93,51.20,veh12,217102121_0,14.81,0.00,12.31,veh_passenger,1122.13,649.39
84.93,302.46,veh13,241179293#3_0,69.83,0.00,10.49,veh_passenger,892.61,719.55
84.93,307.05,veh8,241179293#3_0,96.62,0.00,5.50,veh_passenger,871.23,735.69
84.94,51.20,veh12,217102121_0,14.94,0.00,12.33,veh_passenger,1122.23,649.47
84.94,302.56,veh13,241179293#3_0,69.94,0.00,10.47,veh_passenger,892.53,719.61
84.94,307.05,veh8,241179293#3_0,96.68,0.00,5.49,veh_passenger,871.19,735.73
84.95,51.20,veh12,217102121_0,15.06,0.00,12.36,veh_passenger,1122.33,649.55
84.95,302.66,veh13,241179293#3_0,70.04,0.00,10.45,veh_passenger,892.44,719.68
84.95,307.05,veh8,241179293#3_0,96.73,0.00,5.46,veh_passenger,871.14,735.76
84.96,51.21,veh12,217102121_0,15.18,0.00,12.38,veh_passenger,1122.42,649.63
84.96,302.77,veh13,241179293#3_0,70.15,0.00,10.43,veh_passenger,892.36,719.74
84.96,307.05,veh8,241179293#3_0,96.79,0.00,5.43,veh_passenger,871.10,735.79
84.97,51.21,veh12,217102121_0,15.31,0.00,12.39,veh_passenger,1122.52,649.70
84.97,302.87,veh13,241179293#3_0,70.25,0.00,10.41,veh_passenger,892.28,719.80
84.97,307.05,veh8,241179293#3_0,96.84,0.00,5.41,veh_passenger,871.06,735.83
84.98,51.21,veh12,217102121_0,15.43,0.00,12.41,veh_passenger,1122.62,649.78
84.98,302.97,veh13,241179293#3_0,70.35,0.00,10.37,veh_passenger,892.19,719.86
84.98,307.05,veh8,241179293#3_0,96.89,0.00,5.39,veh_passenger,871.01,735.86
84.99,51.21,veh12,217102121_0,15.56,0.00,12.44,veh_passenger,1122.71,649.86
84.99,303.07,veh13,241179293#3_0,70.46,0.00,10.35,veh_passenger,892.11,719.93
84.99,307.05,veh8,241179293#3_0,96.95,0.00,5.37,veh_passenger,870.97,735.89
85.00,51.21,veh12,217102121_0,15.68,0.00,12.45,veh_passenger,1122.81,649.94
85.00,303.18,veh13,241179293#3_0,70.56,0.00,10.34,veh_passenger,892.03,719.99
85.00,307.05,veh8,241179293#3_0,97.00,0.00,5.34,veh_passenger,870.93,735.92
85.01,51.21,veh12,217102121_0,15.81,0.00,12.47,veh_passenger,1122.91,650.01
85.01,303.28,veh13,241179293#3_0,70.66,0.00,10.31,veh_passenger,891.95,720.05
85.01,307.05,veh8,241179293#3_0,97.05,0.00,5.32,veh_passenger,870.89,735.95
85.02,51.21,veh12,217102121_0,15.93,0.00,12.49,veh_passenger,1123.01,650.09
85.02,303.38,veh13,241179293#3_0,70.77,0.00,10.28,veh_passenger,891.87,720.11
85.02,307.05,veh8,241179293#3_0,97.11,0.00,5.29,veh_passenger,870.84,735.99
85.03,51.21,veh12,217102121_0,16.06,0.00,12.51,veh_passenger,1123.10,650.17
85.03,303.48,veh13,241179293#3_0,70.87,0.00,10.26,veh_passenger,891.78,720.18
85.03,307.05,veh8,241179293#3_0,97.16,0.00,5.27,veh_passenger,870.80,736.02
85.04,51.21,veh12,217102121_0,16.18,0.00,12.53,veh_passenger,1123.20,650.25
85.04,303.58,veh13,241179293#3_0,70.97,0.00,10.24,veh_passenger,891.70,720.24
85.04,307.05,veh8,241179293#3_0,97.21,0.00,5.24,veh_passenger,870.76,736.05
85.05,51.21,veh12,217102121_0,16.31,0.00,12.55,veh_passenger,1123.30,650.33
85.05,303.68,veh13,241179293#3_0,71.07,0.00,10.20,veh_passenger,891.62,720.30
85.05,307.05,veh8,241179293#3_0,97.26,0.00,5.22,veh_passenger,870.72,736.08
85.06,51.21,veh12,217102121_0,16.43,0.00,12.56,veh_passenger,1123.40,650.41
85.06,303.78,veh13,241179293#3_0,71.18,0.00,10.19,veh_passenger,891.54,720.36
85.06,307.05,veh8,241179293#3_0,97.32,0.00,5.19,veh_passenger,870.68,736.11
85.07,51.21,veh12,217102121_0,16.56,0.00,12.57,veh_passenger,1123.49,650.49
85.07,303.89,veh13,241179293#3_0,71.28,0.00,10.16,veh_passenger,891.46,720.42
85.07,307.05,veh8,241179293#3_0,97.37,0.00,5.17,veh_passenger,870.63,736.14
85.08,51.22,veh12,217102121_0,16.68,0.00,12.60,veh_passenger,1123.59,650.56
85.08,303.99,veh13,241179293#3_0,71.38,0.00,10.14,veh_passenger,891.38,720.48
85.08,307.07,veh8,241179293#3_0,97.42,0.00,5.15,veh_passenger,870.59,736.18
85.09,51.22,veh12,217102121_0,16.81,0.00,12.61,veh_passenger,1123.69,650.64
85.09,304.09,veh13,241179293#3_0,71.48,0.00,10.12,veh_passenger,891.30,720.54
85.09,307.16,veh8,241179293#3_0,97.47,0.00,5.12,veh_passenger,870.56,736.21
85.10,51.22,veh12,217102121_0,16.94,0.00,12.64,veh_passenger,1123.79,650.72
85.10,304.19,veh13,241179293#3_0,71.58,0.00,10.09,veh_passenger,891.22,720.60
85.10,307.25,veh8,241179293#3_0,97.52,0.00,5.10,veh_passenger,870.52,736.25
85.11,51.22,veh12,217102121_0,17.06,0.00,12.65,veh_passenger,1123.89,650.80
85.11,304.28,veh13,241179293#3_0,71.68,0.00,10.07,veh_passenger,891.14,720.66
85.11,307.34,veh8,241179293#3_0,97.57,0.00,5.07,veh_passenger,870.49,736.29
85.12,51.22,veh12,217102121_0,17.19,0.00,12.67,veh_passenger,1123.99,650.88
85.12,304.38,veh13,241179293#3_0,71.78,0.00,10.05,veh_passenger,891.06,720.73
85.12,307.43,veh8,241179293#3_0,97.62,0.00,5.05,veh_passenger,870.45,736.32
85.13,51.22,veh12,217102121_0,17.32,0.00,12.69,veh_passenger,1124.09,650.96
85.13,304.48,veh13,241179293#3_0,71.88,0.00,10.02,veh_passenger,890.98,720.79
85.13,307.52,veh8,241179293#3_0,97.67,0.00,5.02,veh_passenger,870.42,736.36
85.14,51.22,veh12,217102121_0,17.44,0.00,12.71,veh_passenger,1124.19,651.04
85.14,304.58,veh13,241179293#3_0,71.98,0.00,10.00,veh_passenger,890.90,720.85
85.14,307.61,veh8,241179293#3_0,97.72,0.00,5.00,veh_passenger,870.38,736.39
85.15,51.22,veh12,217102121_0,17.57,0.00,12.73,veh_passenger,1124.28,651.12
85.15,304.68,veh13,241179293#3_0,72.08,0.00,9.98,veh_passenger,890.82,720.91
85.15,307.70,veh8,241179293#3_0,97.77,0.00,4.98,veh_passenger,870.35,736.43
85.16,51.22,veh12,217102121_0,17.70,0.00,12.75,veh_passenger,1124.38,651.20
85.16,304.78,veh13,241179293#3_0,72.18,0.00,9.95,veh_passenger,890.74,720.97
85.16,307.79,veh8,241179293#3_0,97.82,0.00,4.95,veh_passenger,870.31,736.47
85.17,51.22,veh12,217102121_0,17.83,0.00,12.77,veh_passenger,1124.48,651.28
85.17,304.88,veh13,241179293#3_0,72.28,0.00,9.92,veh_passenger,890.66,721.03
85.17,307.88,veh8,241179293#3_0,97.87,0.00,4.93,veh_passenger,870.28,736.50
85.18,51.22,veh12,217102121_0,17.95,0.00,12.79,veh_passenger,1124.58,651.36
85.18,304.98,veh13,241179293#3_0,72.38,0.00,9.90,veh_passenger,890.58,721.09
85.18,307.96,veh8,241179293#3_0,97.92,0.00,4.91,veh_passenger,870.25,736.54
85.19,51.22,veh12,217102121_0,18.08,0.00,12.81,veh_passenger,1124.68,651.44
85.19,305.07,veh13,241179293#3_0,72.48,0.00,9.88,veh_passenger,890.50,721.15
85.19,308.05,veh8,241179293#3_0,97.97,0.00,4.88,veh_passenger,870.21,736.57
85.20,51.23,veh12,217102121_0,18.21,0.00,12.83,veh_passenger,1124.78,651.52
85.20,305.17,veh13,241179293#3_0,72.58,0.00,9.85,veh_passenger,890.42,721.20
85.20,308.14,veh8,241179293#3_0,98.02,0.00,4.85,veh_passenger,870.18,736.61
85.21,51.23,veh12,217102121_0,18.34,0.00,12.84,veh_passenger,1124.88,651.60
85.21,305.27,veh13,241179293#3_0,72.68,0.00,9.83,veh_passenger,890.34,721.26
85.21,308.22,veh8,241179293#3_0,98.07,0.00,4.83,veh_passenger,870.15,736.64
85.22,51.23,veh12,217102121_0,18.47,0.00,12.86,veh_passenger,1124.98,651.68
85.22,305.36,veh13,241179293#3_0,72.77,0.00,9.81,veh_passenger,890.26,721.32
85.22,308.31,veh8,241179293#3_0,98.11,0.00,4.80,veh_passenger,870.11,736.68
85.23,51.23,veh12,217102121_0,18.60,0.00,12.88,veh_passenger,1125.08,651.76
85.23,305.46,veh13,241179293#3_0,72.87,0.00,9.78,veh_passenger,890.19,721.38
85.23,308.39,veh8,241179293#3_0,98.16,0.00,4.79,veh_passenger,870.08,736.71
85.24,51.23,veh12,217102121_0,18.73,0.00,12.90,veh_passenger,1125.18,651.84
85.24,305.56,veh13,241179293#3_0,72.97,0.00,9.76,veh_passenger,890.11,721.44
85.24,308.48,veh8,241179293#3_0,98.21,0.00,4.77,veh_passenger,870.05,736.74
85.25,51.23,veh12,217102121_0,18.85,0.00,12.91,veh_passenger,1125.29,651.92
85.25,305.65,veh13,241179293#3_0,73.07,0.00,9.74,veh_passenger,890.03,721.50
85.25,308.56,veh8,241179293#3_0,98.26,0.00,4.75,veh_passenger,870.01,736.78
85.26,51.23,veh12,217102121_0,18.98,0.00,12.93,veh_passenger,1125.39,652.00
85.26,305.75,veh13,241179293#3_0,73.16,0.00,9.71,veh_passenger,889.95,721.56
85.26,308.65,veh8,241179293#3_0,98.30,0.00,4.72,veh_passenger,869.98,736.81
85.27,51.23,veh12,217102121_0,19.11,0.00,12.95,veh_passenger,1125.49,652.09
85.27,305.85,veh13,241179293#3_0,73.26,0.00,9.69,veh_passenger,889.88,721.62
85.27,308.73,veh8,241179293#3_0,98.35,0.00,4.69,veh_passenger,869.95,736.85
85.28,51.23,veh12,217102121_0,19.24,0.00,12.96,veh_passenger,1125.59,652.17
85.28,305.94,veh13,241179293#3_0,73.36,0.00,9.66,veh_passenger,889.80,721.67
85.28,308.82,veh8,241179293#3_0,98.40,0.00,4.67,veh_passenger,869.91,736.88
85.29,51.23,veh12,217102121_0,19.37,0.00,12.98,veh_passenger,1125.69,652.25
85.29,306.04,veh13,241179293#3_0,73.45,0.00,9.64,veh_passenger,889.72,721.73
85.29,308.90,veh8,241179293#3_0,98.44,0.00,4.65,veh_passenger,869.88,736.91
85.30,51.23,veh12,217102121_0,19.50,0.00,13.00,veh_passenger,1125.79,652.33
85.30,306.13,veh13,241179293#3_0,73.55,0.00,9.61,veh_passenger,889.64,721.79
85.30,308.98,veh8,241179293#3_0,98.49,0.00,4.63,veh_passenger,869.85,736.95
85.31,51.23,veh12,217102121_0,19.63,0.00,13.02,veh_passenger,1125.89,652.41
85.31,306.23,veh13,241179293#3_0,73.65,0.00,9.60,veh_passenger,889.57,721.85
85.31,309.06,veh8,241179293#3_0,98.54,0.00,4.60,veh_passenger,869.82,736.98
85.32,51.23,veh12,217102121_0,19.76,0.00,13.04,veh_passenger,1125.99,652.49
85.32,306.32,veh13,241179293#3_0,73.74,0.00,9.57,veh_passenger,889.49,721.91
85.32,309.15,veh8,241179293#3_0,98.58,0.00,4.58,veh_passenger,869.79,737.01
85.33,51.23,veh12,217102121_0,19.89,0.00,13.06,veh_passenger,1126.10,652.57
85.33,306.42,veh13,241179293#3_0,73.84,0.00,9.55,veh_passenger,889.42,721.96
85.33,309.23,veh8,241179293#3_0,98.63,0.00,4.56,veh_passenger,869.75,737.05
85.34,51.23,veh12,217102121_0,20.02,0.00,13.08,veh_passenger,1126.20,652.66
85.34,306.51,veh13,241179293#3_0,73.93,0.00,9.52,veh_passenger,889.34,722.02
85.34,309.31,veh8,241179293#3_0,98.67,0.00,4.54,veh_passenger,869.72,737.08
85.35,51.23,veh12,217102121_0,20.16,0.00,13.10,veh_passenger,1126.30,652.74
85.35,306.60,veh13,241179293#3_0,74.03,0.00,9.50,veh_passenger,889.26,722.08
85.35,309.39,veh8,241179293#3_0,98.72,0.00,4.51,veh_passenger,869.69,737.11
85.36,51.23,veh12,217102121_0,20.29,0.00,13.12,veh_passenger,1126.40,652.82
85.36,306.70,veh13,241179293#3_0,74.12,0.00,9.48,veh_passenger,889.19,722.14
85.36,309.47,veh8,241179293#3_0,98.76,0.00,4.49,veh_passenger,869.66,737.14
85.37,51.23,veh12,217102121_0,20.42,0.00,13.13,veh_passenger,1126.50,652.90
85.37,306.79,veh13,241179293#3_0,74.22,0.00,9.45,veh_passenger,889.11,722.19
85.37,309.55,veh8,241179293#3_0,98.81,0.00,4.47,veh_passenger,869.63,737.18
85.38,51.23,veh12,217102121_0,20.55,0.00,13.15,veh_passenger,1126.61,652.99
85.38,306.88,veh13,241179293#3_0,74.31,0.00,9.43,veh_passenger,889.04,722.25
85.38,309.63,veh8,241179293#3_0,98.85,0.00,4.45,veh_passenger,869.60,737.21
85.39,51.23,veh12,217102121_0,20.68,0.00,13.17,veh_passenger,1126.71,653.07
85.39,306.98,veh13,241179293#3_0,74.40,0.00,9.41,veh_passenger,888.96,722.31
85.39,309.71,veh8,241179293#3_0,98.90,0.00,4.42,veh_passenger,869.57,737.24
85.40,51.23,veh12,217102121_0,20.81,0.00,13.18,veh_passenger,1126.81,653.15
85.40,307.05,veh13,241179293#3_0,74.50,0.00,9.38,veh_passenger,888.89,722.36
85.40,309.79,veh8,241179293#3_0,98.94,0.00,4.40,veh_passenger,869.54,737.27
85.41,51.23,veh12,217102121_0,20.95,0.00,13.20,veh_passenger,1126.92,653.23
85.41,307.05,veh13,241179293#3_0,74.59,0.00,9.36,veh_passenger,888.81,722.42
85.41,309.87,veh8,241179293#3_0,98.98,0.00,4.38,veh_passenger,869.51,737.30
85.42,51.23,veh12,217102121_0,21.08,0.00,13.23,veh_passenger,1127.02,653.32
85.42,307.05,veh13,241179293#3_0,74.69,0.00,9.34,veh_passenger,888.74,722.47
85.42,309.95,veh8,241179293#3_0,99.03,0.00,4.36,veh_passenger,869.48,737.33
85.43,51.23,veh12,217102121_0,21.21,0.00,13.24,veh_passenger,1127.12,653.40
85.43,307.05,veh13,241179293#3_0,74.78,0.00,9.31,veh_passenger,888.66,722.53
85.43,310.02,veh8,241179293#3_0,99.07,0.00,4.33,veh_passenger,869.45,737.36
85.44,51.23,veh12,217102121_0,21.34,0.00,13.27,veh_passenger,1127.23,653.48
85.44,307.05,veh13,241179293#3_0,74.87,0.00,9.29,veh_passenger,888.59,722.59
85.44,310.10,veh8,241179293#3_0,99.11,0.00,4.31,veh_passenger,869.42,737.40
85.45,51.23,veh12,217102121_0,21.48,0.00,13.28,veh_passenger,1127.33,653.56
85.45,307.05,veh13,241179293#3_0,74.96,0.00,9.26,veh_passenger,888.52,722.64
85.45,310.18,veh8,241179293#3_0,99.16,0.00,4.29,veh_passenger,869.39,737.43
85.46,51.23,veh12,217102121_0,21.61,0.00,13.30,veh_passenger,1127.43,653.65
85.46,307.05,veh13,241179293#3_0,75.06,0.00,9.24,veh_passenger,888.44,722.70
85.46,310.25,veh8,241179293#3_0,99.20,0.00,4.27,veh_passenger,869.36,737.46
85.47,51.23,veh12,217102121_0,21.74,0.00,13.32,veh_passenger,1127.54,653.73
85.47,307.05,veh13,241179293#3_0,75.15,0.00,9.22,veh_passenger,888.37,722.75
85.47,310.33,veh8,241179293#3_0,99.24,0.00,4.25,veh_passenger,869.33,737.49
85.48,51.23,veh12,217102121_0,21.88,0.00,13.35,veh_passenger,1127.64,653.82
85.48,307.05,veh13,241179293#3_0,75.24,0.00,9.20,veh_passenger,888.30,722.81
85.48,310.41,veh8,241179293#3_0,99.29,0.00,4.23,veh_passenger,869.30,737.52
85.49,51.23,veh12,217102121_0,22.01,0.00,13.37,veh_passenger,1127.74,653.90
85.49,307.05,veh13,241179293#3_0,75.33,0.00,9.17,veh_passenger,888.22,722.86
85.49,310.48,veh8,241179293#3_0,99.33,0.00,4.20,veh_passenger,869.27,737.55
85.50,51.23,veh12,217102121_0,22.14,0.00,13.39,veh_passenger,1127.85,653.98
85.50,307.05,veh13,241179293#3_0,75.42,0.00,9.15,veh_passenger,888.15,722.92
85.50,310.56,veh8,241179293#3_0,99.37,0.00,4.18,veh_passenger,869.24,737.58
85.51,51.23,veh12,217102121_0,22.28,0.00,13.41,veh_passenger,1127.95,654.07
85.51,307.05,veh13,241179293#3_0,75.52,0.00,9.13,veh_passenger,888.08,722.97
85.51,310.63,veh8,241179293#3_0,99.41,0.00,4.16,veh_passenger,869.21,737.61
85.52,51.23,veh12,217102121_0,22.41,0.00,13.43,veh_passenger,1128.06,654.15
85.52,307.05,veh13,241179293#3_0,75.61,0.00,9.10,veh_passenger,888.00,723.03
85.52,310.70,veh8,241179293#3_0,99.45,0.00,4.13,veh_passenger,869.18,737.64
85.53,51.23,veh12,217102121_0,22.55,0.00,13.45,veh_passenger,1128.16,654.24
85.53,307.05,veh13,241179293#3_0,75.70,0.00,9.08,veh_passenger,887.93,723.08
85.53,310.78,veh8,241179293#3_0,99.49,0.00,4.11,veh_passenger,869.15,737.67
85.54,51.23,veh12,217102121_0,22.68,0.00,13.48,veh_passenger,1128.27,654.32
85.54,307.05,veh13,241179293#3_0,75.79,0.00,9.06,veh_passenger,887.86,723.14
85.54,310.85,veh8,241179293#3_0,99.53,0.00,4.09,veh_passenger,869.13,737.70
85.55,51.23,veh12,217102121_0,22.82,0.00,13.49,veh_passenger,1128.37,654.40
85.55,307.05,veh13,241179293#3_0,75.88,0.00,9.03,veh_passenger,887.79,723.19
85.55,310.92,veh8,241179293#3_0,99.57,0.00,4.07,veh_passenger,869.10,737.73
85.56,51.23,veh12,217102121_0,22.95,0.00,13.51,veh_passenger,1128.48,654.49
85.56,307.05,veh13,241179293#3_0,75.97,0.00,9.01,veh_passenger,887.71,723.25
85.56,311.00,veh8,241179293#3_0,99.61,0.00,4.05,veh_passenger,869.07,737.76
85.57,51.23,veh12,217102121_0,23.09,0.00,13.53,veh_passenger,1128.58,654.57
85.57,307.05,veh13,241179293#3_0,76.06,0.00,8.99,veh_passenger,887.64,723.30
85.57,311.07,veh8,241179293#3_0,99.66,0.00,4.03,veh_passenger,869.04,737.78
85.58,51.23,veh12,217102121_0,23.22,0.00,13.54,veh_passenger,1128.69,654.66
85.58,307.05,veh13,241179293#3_0,76.15,0.00,8.97,veh_passenger,887.57,723.36
85.58,311.14,veh8,241179293#3_0,99.70,0.00,4.00,veh_passenger,869.01,737.81
85.59,51.23,veh12,217102121_0,23.36,0.00,13.57,veh_passenger,1128.80,654.74
85.59,307.05,veh13,241179293#3_0,76.24,0.00,8.94,veh_passenger,887.50,723.41
85.59,311.21,veh8,241179293#3_0,99.74,0.00,3.99,veh_passenger,868.99,737.84
85.60,51.23,veh12,217102121_0,23.49,0.00,13.59,veh_passenger,1128.90,654.83
85.60,307.05,veh13,241179293#3_0,76.33,0.00,8.92,veh_passenger,887.43,723.46
85.60,311.28,veh8,241179293#3_0,99.77,0.00,3.96,veh_passenger,868.96,737.87
85.61,51.23,veh12,217102121_0,23.63,0.00,13.61,veh_passenger,1129.01,654.91
85.61,307.05,veh13,241179293#3_0,76.42,0.00,8.90,veh_passenger,887.36,723.52
85.61,311.35,veh8,241179293#3_0,99.81,0.00,3.95,veh_passenger,868.93,737.90
85.62,51.23,veh12,217102121_0,23.77,0.00,13.64,veh_passenger,1129.11,655.00
85.62,307.05,veh13,241179293#3_0,76.50,0.00,8.87,veh_passenger,887.29,723.57
85.62,311.42,veh8,241179293#3_0,99.85,0.00,3.92,veh_passenger,868.90,737.93
85.63,51.23,veh12,217102121_0,23.90,0.00,13.65,veh_passenger,1129.22,655.08
85.63,307.05,veh13,241179293#3_0,76.59,0.00,8.86,veh_passenger,887.22,723.62
